entry_time,exit_time,entry_price,exit_price,signal_type,direction,regime,exit_reason,bars_held,tp1_hit,tp1_exit_price,tp1_exit_time,tp1_pnl,velocity_check,stall_check,early_adverse,snap_lock,velocity_trail_adjustment,scratch_reason,final_mfe,final_mfa,pnl,fees,net_pnl,entry_equity,exit_equity,position_size,is_partial,remaining_size
2025-01-04 20:25:00,2025-01-04 20:45:00,0.38558,0.38776,Momentum_Long,1,Mean-reversion,5-Bar Time Stop,5,True,0.38750789999999996,2025-01-04 20:40:00,0.0029999999999999727,False,False,False,False,False,,0.00692463302038489,-0.002697235333782835,0.005653820218891061,0.0006,0.005053820218891061,10008.63993264791,10085.778145053815,1.0,False,0.4
2025-01-05 00:15:00,2025-01-05 00:15:00,0.3959,0.3974836,Momentum_Long,1,Neutral,TP1 Hit (60% scale-out),1,False,,,,False,False,False,False,False,,0.005001262945188273,-0.0007325082091436145,0.002400000000000028,0.00035999999999999997,0.002040000000000028,10085.778145053815,10106.353132469725,0.6,True,1.0
2025-01-05 00:15:00,2025-01-05 00:20:00,0.3959,0.39728318,Momentum_Long,1,Neutral,Trailing Stop,2,True,0.3974836,2025-01-05 00:15:00,0.002400000000000028,True,False,False,False,False,,0.005001262945188273,-0.006213690325839763,0.0013975044203081986,0.00011999999999999999,0.0012775044203081985,10085.778145053815,10119.264043269652,0.4,True,0.4
2025-01-05 00:25:00,2025-01-05 00:35:00,0.3953,0.39354,Momentum_Long,1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.00010118897040232736,-0.004528206425499515,-0.0044523146976979105,0.0006,-0.00505231469769791,10119.264043269652,10068.138336813954,1.0,False,1.0
2025-01-05 06:25:00,2025-01-05 06:35:00,0.39132,0.39083,Momentum_Long,1,Mean-reversion,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0015843810692017005,-0.001814371869569632,-0.0012521721353367843,0.0006,-0.0018521721353367843,10068.138336813954,10049.490411531791,1.0,False,1.0
2025-01-05 12:55:00,2025-01-05 13:05:00,0.38124,0.38222,Momentum_Short,-1,Mean-reversion,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0011541286328821633,-0.003986989822683784,-0.0025705592277829735,0.0006,-0.0031705592277829734,10049.490411531791,10017.627906972994,1.0,False,1.0
2025-01-05 20:00:00,2025-01-05 20:10:00,0.3816,0.3821,Momentum_Short,-1,Mean-reversion,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0006027253668763312,-0.002987421383647877,-0.0013102725366876322,0.0006,-0.001910272536687632,10017.627906972994,9998.491507499548,1.0,False,1.0
2025-01-06 00:00:00,2025-01-06 00:20:00,0.38158,0.38244,MeanRev_Long,1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,False,False,False,,0.0044027464751821765,-0.005896535457833153,0.0022537868861052138,0.0006,0.001653786886105214,9998.491507499548,10015.026881635486,1.0,False,1.0
2025-01-06 00:30:00,2025-01-06 00:50:00,0.38033,0.37925,Momentum_Short,-1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,True,False,False,,0.004496095496016589,-0.005521520784581786,0.002839639260642141,0.0006,0.002239639260642141,10015.026881635486,10037.456929035983,1.0,False,1.0
2025-01-06 01:10:00,2025-01-06 01:30:00,0.37698,0.3786,MeanRev_Long,1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,False,False,False,,0.004456469839248806,-0.0025996074062283967,0.004297310202132767,0.0006,0.0036973102021327668,10037.456929035983,10074.568520943176,1.0,False,1.0
2025-01-06 07:20:00,2025-01-06 07:40:00,0.38122,0.38216,Volume_Short,-1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,False,False,False,,0.003908504275746265,-0.002570694087403549,-0.0024657677981218097,0.0006,-0.0030657677981218096,10074.568520943176,10043.682233191697,1.0,False,1.0
2025-01-06 13:50:00,2025-01-06 14:10:00,0.38655,0.38496,MeanRev_Short,-1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,False,False,False,,0.00628637951105934,-0.0005432673651532479,0.004113310050446205,0.0006,0.003513310050446205,10043.682233191697,10078.968802925057,1.0,False,1.0
2025-01-06 21:00:00,2025-01-06 21:10:00,0.38871,0.38786,Momentum_Long,1,Mean-reversion,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0018008283810552299,-0.0021867201769957484,-0.0021867201769957484,0.0006,-0.0027867201769957483,10078.968802925057,10050.881537198635,1.0,False,1.0
2025-01-07 00:00:00,2025-01-07 00:10:00,0.38686,0.38677,Momentum_Short,-1,Mean-reversion,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.00232642299539874,-0.0025073670061521646,0.00023264229953983093,0.0006,-0.00036735770046016905,10050.881537198635,10047.189268469532,1.0,False,1.0
2025-01-07 06:00:00,2025-01-07 06:10:00,0.38962,0.38985,Momentum_Short,-1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0007186489399928198,-0.0023099430214053598,-0.000590318772136832,0.0006,-0.001190318772136832,10047.189268469532,10035.22991047606,1.0,False,1.0
2025-01-07 12:00:00,2025-01-07 12:10:00,0.38599,0.38528,Volume_Long,1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0013212777533096983,-0.004689240653902894,-0.0018394258918624535,0.0006,-0.0024394258918624535,10035.22991047606,10010.749710801652,1.0,False,1.0
2025-01-07 19:00:00,2025-01-07 19:05:00,0.35476,0.35334096000000004,Momentum_Short,-1,Neutral,TP1 Hit (60% scale-out),2,False,,,,True,False,True,False,False,,0.00493291239147601,-0.006877889277257858,0.0023999999999999703,0.00035999999999999997,0.0020399999999999702,10010.749710801652,10031.171640211687,0.6,True,1.0
2025-01-07 19:00:00,2025-01-07 19:10:00,0.35476,0.35653379999999996,Momentum_Short,-1,Neutral,Stop Loss,3,True,0.35334096000000004,2025-01-07 19:05:00,0.0023999999999999703,True,False,True,False,False,,0.00493291239147601,-0.006877889277257858,-0.0049999999999998206,0.0006,-0.00559999999999982,10010.749710801652,9974.997079026503,1.0,False,0.4
2025-01-08 00:15:00,2025-01-08 00:20:00,0.35268,0.35091659999999997,Momentum_Long,1,Neutral,Stop Loss,2,False,,,,False,False,True,False,False,,0.00017012589316095183,-0.005982760576159694,-0.005000000000000074,0.0006,-0.005600000000000074,9974.997079026503,9919.137095383954,1.0,False,1.0
2025-01-08 06:35:00,2025-01-08 06:35:00,0.34578,0.34820045999999993,Volume_Short,-1,Neutral,Stop Loss,1,False,,,,False,False,False,False,False,,0.0006362426976690323,-0.008704956909017332,-0.006999999999999878,0.0006,-0.007599999999999878,9919.137095383954,9843.751653459038,1.0,False,1.0
2025-01-08 12:45:00,2025-01-08 12:45:00,0.34291,0.34462455,MeanRev_Long,1,Mean-reversion,TP1 Hit (60% scale-out),1,False,,,,False,False,False,False,False,,0.007611326587151151,-0.002624595374879741,0.002999999999999967,0.00035999999999999997,0.002639999999999967,9843.751653459038,9869.73915782417,0.6,True,1.0
2025-01-08 12:45:00,2025-01-08 12:50:00,0.34291,0.34482896,MeanRev_Long,1,Mean-reversion,Trailing Stop,2,True,0.34462455,2025-01-08 12:45:00,0.002999999999999967,True,False,False,False,False,,0.007611326587151151,-0.002624595374879741,0.002238441573590767,0.00011999999999999999,0.0021184415735907673,9843.751653459038,9890.6476235766,0.4,True,0.4
2025-01-08 19:05:00,2025-01-08 19:05:00,0.3391,0.33672630000000003,Momentum_Long,1,Neutral,Stop Loss,1,False,,,,False,False,False,False,False,,0.0008552049542908065,-0.00955470362724866,-0.006999999999999937,0.0006,-0.007599999999999937,9890.6476235766,9815.47870163742,1.0,False,1.0
2025-01-09 00:40:00,2025-01-09 00:55:00,0.34212,0.34383059999999993,Momentum_Long,1,Mean-reversion,TP1 Hit (60% scale-out),4,False,,,,False,False,False,False,False,,0.005962820063135864,-0.0038582953349701504,0.002999999999999914,0.00035999999999999997,0.002639999999999914,9815.47870163742,9841.391565409742,0.6,True,1.0
2025-01-09 00:40:00,2025-01-09 01:00:00,0.34212,0.34499,Momentum_Long,1,Mean-reversion,5-Bar Time Stop,5,True,0.34383059999999993,2025-01-09 00:55:00,0.002999999999999914,False,False,False,False,False,,0.008944230094703635,-0.0038582953349701504,0.008388869402548928,0.0006,0.007788869402548929,9815.47870163742,9918.044879052064,1.0,False,0.4
2025-01-09 01:05:00,2025-01-09 01:20:00,0.34427,0.34599135,Volume_Short,-1,Mean-reversion,Stop Loss,4,False,,,,False,False,True,False,False,,0.0029918378017254796,-0.007523164957736605,-0.004999999999999868,0.0006,-0.005599999999999868,9918.044879052064,9862.503827729373,1.0,False,1.0
2025-01-09 02:05:00,2025-01-09 02:05:00,0.33892,0.3406146,MeanRev_Long,1,Mean-reversion,TP1 Hit (60% scale-out),1,False,,,,False,False,False,False,False,,0.012126755576537243,-2.9505488020801372e-05,0.002999999999999983,0.00035999999999999997,0.002639999999999983,9862.503827729373,9888.540837834578,0.6,True,1.0
2025-01-09 02:05:00,2025-01-09 02:10:00,0.33892,0.34234394,MeanRev_Long,1,Mean-reversion,Trailing Stop,2,True,0.3406146,2025-01-09 02:05:00,0.002999999999999983,True,False,False,False,False,,0.012126755576537243,-0.005015932963531156,0.004041000826153681,0.00011999999999999999,0.003921000826153681,9862.503827729373,9927.313814629182,0.4,True,0.4
2025-01-09 02:40:00,2025-01-09 02:50:00,0.34266,0.3418,Momentum_Long,1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.00040856826008280354,-0.004786085332399551,-0.00250977645479492,0.0006,-0.00310977645479492,9927.313814629182,9896.442087869087,1.0,False,1.0
2025-01-09 03:00:00,2025-01-09 03:20:00,0.33981,0.34014,Momentum_Short,-1,Neutral,5-Bar Time Stop,5,False,,,,False,False,True,False,False,,0.0031782466672553057,-0.006768488272858433,-0.0009711309261057561,0.0006,-0.001571130926105756,9896.442087869087,9880.89348164642,1.0,False,1.0
2025-01-09 04:10:00,2025-01-09 04:20:00,0.33772,0.33837,Momentum_Short,-1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0002961032808244833,-0.004263887243870653,-0.0019246713253582373,0.0006,-0.0025246713253582373,9880.89348164642,9855.94747320439,1.0,False,1.0
2025-01-09 04:30:00,2025-01-09 04:40:00,0.33832,0.33926,Momentum_Short,-1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0018030267202648364,-0.0044041144478599885,-0.0027784346181130184,0.0006,-0.0033784346181130183,9855.94747320439,9822.649799066612,1.0,False,1.0
2025-01-09 06:00:00,2025-01-09 06:10:00,0.33803,0.33883,Momentum_Short,-1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0017749903854687142,-0.0023962370203827396,-0.0023666538472917283,0.0006,-0.002966653847291728,9822.649799066612,9793.509397249612,1.0,False,1.0
2025-01-09 12:30:00,2025-01-09 12:40:00,0.33053,0.32920788,Momentum_Short,-1,Neutral,TP1 Hit (60% scale-out),3,False,,,,False,False,True,False,False,,0.00656521344507308,-0.005234018092155052,0.0023999999999999677,0.00035999999999999997,0.0020399999999999676,9793.509397249612,9813.48815642,0.6,True,1.0
2025-01-09 12:30:00,2025-01-09 12:45:00,0.33053,0.328702315,Momentum_Short,-1,Neutral,Trailing Stop,4,True,0.32920788,2025-01-09 12:40:00,0.0023999999999999677,False,False,True,False,False,,0.007019030042658726,-0.005234018092155052,0.0022118234350890606,0.00011999999999999999,0.0020918234350890607,9793.509397249612,9834.016240925568,0.4,True,0.4
2025-01-09 13:00:00,2025-01-09 13:10:00,0.32851,0.32719596,Momentum_Short,-1,Neutral,TP1 Hit (60% scale-out),3,False,,,,False,False,True,False,False,,0.004566071048065511,-0.005905451888831382,0.0024000000000000297,0.00035999999999999997,0.0020400000000000296,9834.016240925568,9854.077634057057,0.6,True,1.0
2025-01-09 13:00:00,2025-01-09 13:15:00,0.32851,0.327260155,Momentum_Short,-1,Neutral,Trailing Stop,4,True,0.32719596,2025-01-09 13:10:00,0.0024000000000000297,False,False,True,False,False,,0.0052966424157560475,-0.005905451888831382,0.0015218349517518823,0.00011999999999999999,0.0014018349517518824,9834.016240925568,9867.891424501755,0.4,True,0.4
2025-01-09 13:30:00,2025-01-09 13:35:00,0.32683,0.32552268,Momentum_Short,-1,Neutral,TP1 Hit (60% scale-out),2,False,,,,True,False,False,False,False,,0.011718630480678028,-0.004191781660190259,0.002400000000000001,0.00035999999999999997,0.002040000000000001,9867.891424501755,9888.021923007738,0.6,True,1.0
2025-01-09 13:30:00,2025-01-09 13:40:00,0.32683,0.324051945,Momentum_Short,-1,Neutral,TP2 Hit (Runner),3,True,0.32552268,2025-01-09 13:35:00,0.002400000000000001,True,False,False,False,False,,0.012361166355597674,-0.004191781660190259,0.003400000000000002,0.00011999999999999999,0.003280000000000002,9867.891424501755,9920.454634915204,0.4,True,0.4
2025-01-09 13:45:00,2025-01-09 13:45:00,0.32199,0.32424392999999996,Volume_Short,-1,Neutral,Stop Loss,1,False,,,,False,False,False,False,False,,0.002298208018882631,-0.007671045684648678,-0.006999999999999874,0.0006,-0.007599999999999874,9920.454634915204,9845.05917968985,1.0,False,1.0
2025-01-09 13:50:00,2025-01-09 13:50:00,0.32157,0.32028372,Volume_Short,-1,Neutral,TP1 Hit (60% scale-out),1,False,,,,False,False,False,False,False,,0.010977392169667671,-0.0018036508380755959,0.002400000000000053,0.00035999999999999997,0.002040000000000053,9845.05917968985,9865.143100416417,0.6,True,1.0
2025-01-09 13:50:00,2025-01-09 13:55:00,0.32157,0.318836655,Volume_Short,-1,Neutral,TP2 Hit (Runner),2,True,0.32028372,2025-01-09 13:50:00,0.002400000000000053,True,False,False,False,False,,0.010977392169667671,-0.002736573685356196,0.0033999999999999976,0.00011999999999999999,0.0032799999999999978,9845.05917968985,9897.500769785784,0.4,True,0.4
2025-01-09 14:00:00,2025-01-09 14:00:00,0.31816,0.32038711999999997,Volume_Short,-1,Neutral,Stop Loss,1,False,,,,False,False,False,False,False,,0.00047146090017596013,-0.008454865476489897,-0.00699999999999991,0.0006,-0.00759999999999991,9897.500769785784,9822.279763935412,1.0,False,1.0
2025-01-09 14:10:00,2025-01-09 14:10:00,0.32257,0.32031201000000004,Volume_Long,1,Neutral,Stop Loss,1,False,,,,False,False,False,False,False,,0.001550051151688007,-0.00877328951855411,-0.006999999999999961,0.0006,-0.007599999999999961,9822.279763935412,9747.630437729504,1.0,False,1.0
2025-01-09 21:15:00,2025-01-09 21:30:00,0.31976,0.3181612,Momentum_Long,1,Neutral,Stop Loss,4,False,,,,False,False,True,False,False,,0.002501876407305551,-0.007630723042281704,-0.005000000000000036,0.0006,-0.0056000000000000355,9747.630437729504,9693.043707278219,1.0,False,1.0
2025-01-10 00:25:00,2025-01-10 00:45:00,0.32259,0.32326,Momentum_Long,1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,False,False,False,,0.004804860659040875,-0.0025109271831116197,0.0020769397687467185,0.0006,0.0014769397687467187,9693.043707278219,9707.359749009698,1.0,False,1.0
2025-01-10 01:00:00,2025-01-10 01:05:00,0.32468,0.3230566,Momentum_Long,1,Mean-reversion,Stop Loss,2,False,,,,False,False,True,False,False,,0.0002771960083774146,-0.005913514845386327,-0.0049999999999999906,0.0006,-0.00559999999999999,9707.359749009698,9652.998534415245,1.0,False,1.0
2025-01-10 07:00:00,2025-01-10 07:10:00,0.3315,0.3331575,Volume_Short,-1,Mean-reversion,Stop Loss,3,False,,,,False,False,True,False,False,,0.00018099547511313572,-0.007300150829562526,-0.004999999999999935,0.0006,-0.005599999999999935,9652.998534415245,9598.941742622519,1.0,False,1.0
2025-01-10 13:10:00,2025-01-10 13:30:00,0.33483,0.32739,Momentum_Short,-1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,False,False,False,,0.02929844995968115,-0.0026580652868619953,0.022220231162082257,0.0006,0.021620231162082258,9598.941742622519,9806.47308200938,1.0,False,1.0
2025-01-10 13:35:00,2025-01-10 13:35:00,0.32289,0.325634565,Volume_Short,-1,Trend,Stop Loss,1,False,,,,False,False,False,False,False,,0.003468673542073182,-0.019666140171575357,-0.008499999999999928,0.0006,-0.009099999999999928,9806.47308200938,9717.234176963095,1.0,False,1.0
2025-01-10 13:50:00,2025-01-10 13:50:00,0.32792,0.32513268,Volume_Long,1,Trend,Stop Loss,1,False,,,,False,False,False,False,False,,0.0006708953403269029,-0.011130763600878222,-0.008499999999999945,0.0006,-0.009099999999999945,9717.234176963095,9628.807345952731,1.0,False,1.0
2025-01-10 19:50:00,2025-01-10 20:00:00,0.33509,0.33481,Momentum_Long,1,Neutral,Stall Filter (Bar 3),3,False,,,,False,True,False,False,False,Volume stall at bar 3,0.0017308782715092213,-0.0031931719836462307,-0.0008355964069354575,0.0006,-0.0014355964069354575,9628.807345952731,9614.984264723807,1.0,False,1.0
2025-01-11 00:05:00,2025-01-11 00:25:00,0.33332,0.33296,Volume_Short,-1,Mean-reversion,5-Bar Time Stop,5,False,,,,False,False,False,False,False,,0.004560182407296356,-0.0018900756030241792,0.00108004320172815,0.0006,0.00048004320172815,9614.984264723807,9619.59987255481,1.0,False,1.0
