Entry Time,Exit Time,Entry Price,Exit Price,direction,Signal Type,Exit Reason,PnL %,Direction
2025-02-14 14:45:00,2025-02-14 14:50:00,0.27376,0.27595008,-1,MeanRev_Short,Stop Loss,-0.8599999999999938,SHORT
2025-02-14 22:15:00,2025-02-14 22:35:00,0.2732,0.2710144,1,MeanRev_Long,Stop Loss,-0.8600000000000037,LONG
2025-02-15 01:35:00,2025-02-15 01:45:00,0.27834,0.27664218,-1,MeanRev_Short,Trailing Stop,0.5499805992670694,SHORT
2025-02-15 02:05:00,2025-02-15 02:30:00,0.27743,0.27728,-1,MeanRev_Short,5-Bar Time Stop,-0.00593230724868129,SHORT
2025-02-15 02:40:00,2025-02-15 02:50:00,0.28015,0.28155074999999996,-1,MeanRev_Short,Stop Loss,-0.5599999999999824,SHORT
2025-02-15 02:55:00,2025-02-15 03:10:00,0.28274,0.28157202,-1,MeanRev_Short,Trailing Stop,0.3530933012661855,SHORT
2025-02-15 06:50:00,2025-02-15 07:15:00,0.2763,0.27431,1,MeanRev_Long,5-Bar Time Stop,-0.7802316322837466,LONG
2025-02-15 09:30:00,2025-02-15 09:45:00,0.27809,0.27855,-1,MeanRev_Short,Stall Filter (Bar 3),-0.22541407458017762,SHORT
2025-02-15 10:05:00,2025-02-15 10:30:00,0.27926,0.27875,-1,MeanRev_Short,5-Bar Time Stop,0.12262551027716483,SHORT
2025-02-15 19:35:00,2025-02-15 19:40:00,0.27289,0.27070688000000004,1,MeanRev_Long,Stop Loss,-0.8599999999999935,LONG
2025-02-16 00:30:00,2025-02-16 00:45:00,0.27297,0.27278,-1,MeanRev_Short,Stall Filter (Bar 3),0.009604718467219109,SHORT
2025-02-16 02:10:00,2025-02-16 02:35:00,0.27083,0.27182,1,MeanRev_Long,5-Bar Time Stop,0.3055429605287416,LONG
2025-02-16 02:45:00,2025-02-16 03:10:00,0.27059,0.27033,1,MeanRev_Long,5-Bar Time Stop,-0.15608632987175522,LONG
2025-02-16 03:15:00,2025-02-16 03:40:00,0.26971,0.27015,1,MeanRev_Long,5-Bar Time Stop,0.10313818545845387,LONG
2025-02-16 09:15:00,2025-02-16 09:30:00,0.26785,0.26922048,1,MeanRev_Long,Trailing Stop,0.451659510920294,LONG
2025-02-16 17:30:00,2025-02-16 17:55:00,0.26579,0.26553,1,MeanRev_Long,5-Bar Time Stop,-0.1578215884721163,LONG
2025-02-17 01:50:00,2025-02-17 02:15:00,0.26849,0.26793,-1,MeanRev_Short,5-Bar Time Stop,0.14857387612201758,SHORT
2025-02-17 03:00:00,2025-02-17 03:25:00,0.26528,0.26569,1,MeanRev_Long,5-Bar Time Stop,0.09455367913147088,LONG
2025-02-17 04:10:00,2025-02-17 04:20:00,0.26442,0.2630979,1,MeanRev_Long,Stop Loss,-0.5599999999999972,LONG
2025-02-17 05:10:00,2025-02-17 05:20:00,0.26229,0.26097855000000003,1,MeanRev_Long,Stop Loss,-0.5599999999999968,LONG
2025-02-17 07:35:00,2025-02-17 07:50:00,0.26013,0.2594,1,MeanRev_Long,Stall Filter (Bar 3),-0.34062891631105713,LONG
2025-02-17 08:15:00,2025-02-17 08:40:00,0.26006,0.26072,1,MeanRev_Long,5-Bar Time Stop,0.19378758747981,LONG
2025-02-17 15:30:00,2025-02-17 15:40:00,0.26394,0.26262030000000003,1,MeanRev_Long,Stop Loss,-0.5599999999999921,LONG
2025-02-17 21:30:00,2025-02-17 21:45:00,0.25958,0.25948,-1,MeanRev_Short,Stall Filter (Bar 3),-0.021476230834429077,SHORT
2025-02-18 00:25:00,2025-02-18 00:50:00,0.25623,0.25661,1,MeanRev_Long,5-Bar Time Stop,0.08830425789329564,LONG
2025-02-18 03:30:00,2025-02-18 03:55:00,0.25818,0.2578,-1,MeanRev_Short,5-Bar Time Stop,0.08718413509956113,SHORT
2025-02-18 04:10:00,2025-02-18 04:35:00,0.25704,0.25652,1,MeanRev_Long,5-Bar Time Stop,-0.26230314347960043,LONG
2025-02-18 12:30:00,2025-02-18 12:45:00,0.2535,0.25317,-1,MeanRev_Short,Stall Filter (Bar 3),0.0701775147928982,SHORT
2025-02-18 21:00:00,2025-02-18 21:25:00,0.24881,0.24918,-1,MeanRev_Short,5-Bar Time Stop,-0.20870784936297143,SHORT
2025-02-19 01:15:00,2025-02-19 01:35:00,0.24913,0.25004437,1,MeanRev_Long,Trailing Stop,0.30702524786257196,LONG
2025-02-19 01:55:00,2025-02-19 02:05:00,0.2507,0.25195349999999994,-1,MeanRev_Short,Stop Loss,-0.5599999999999853,SHORT
2025-02-19 07:00:00,2025-02-19 07:25:00,0.25337,0.25334,-1,MeanRev_Short,5-Bar Time Stop,-0.04815960847773039,SHORT
2025-02-19 07:50:00,2025-02-19 08:15:00,0.25456,0.25371,-1,MeanRev_Short,5-Bar Time Stop,0.2739094908862419,SHORT
2025-02-19 08:55:00,2025-02-19 09:20:00,0.25212,0.25237,1,MeanRev_Long,5-Bar Time Stop,0.03915913057273222,LONG
2025-02-19 16:05:00,2025-02-19 16:20:00,0.25435,0.25442,-1,MeanRev_Short,Stall Filter (Bar 3),-0.08752113229799842,SHORT
2025-02-20 02:45:00,2025-02-20 03:00:00,0.25575,0.25657,-1,MeanRev_Short,Stall Filter (Bar 3),-0.3806256109482084,SHORT
2025-02-20 05:30:00,2025-02-20 05:45:00,0.2564,0.25613,-1,MeanRev_Short,Stall Filter (Bar 3),0.04530421216848379,SHORT
2025-02-20 06:05:00,2025-02-20 06:30:00,0.25503,0.25498,1,MeanRev_Long,5-Bar Time Stop,-0.07960553660353467,LONG
2025-02-20 08:40:00,2025-02-20 09:05:00,0.25403,0.25345,1,MeanRev_Long,5-Bar Time Stop,-0.2883194898240245,LONG
2025-02-20 09:15:00,2025-02-20 09:30:00,0.25305,0.25355,1,MeanRev_Long,Stall Filter (Bar 3),0.13758940920766666,LONG
2025-02-20 14:00:00,2025-02-20 14:25:00,0.25656,0.25587,-1,MeanRev_Short,5-Bar Time Stop,0.20894293732461175,SHORT
2025-02-20 20:20:00,2025-02-20 20:45:00,0.25535,0.2545,-1,MeanRev_Short,5-Bar Time Stop,0.2728764440963452,SHORT
2025-02-21 02:25:00,2025-02-21 02:40:00,0.25325,0.25267,1,MeanRev_Long,Stall Filter (Bar 3),-0.2890227048371054,LONG
2025-02-21 02:50:00,2025-02-21 03:05:00,0.25224,0.25231,1,MeanRev_Long,Stall Filter (Bar 3),-0.03224865207740287,LONG
2025-02-21 05:40:00,2025-02-21 06:05:00,0.25417,0.25319,-1,MeanRev_Short,5-Bar Time Stop,0.3255687138529256,SHORT
2025-02-21 08:35:00,2025-02-21 09:00:00,0.25439,0.25449,-1,MeanRev_Short,5-Bar Time Stop,-0.09930972129407167,SHORT
2025-02-21 09:15:00,2025-02-21 09:30:00,0.25788,0.25620138,-1,MeanRev_Short,Trailing Stop,0.5909306654257871,SHORT
2025-02-21 12:50:00,2025-02-21 13:10:00,0.25755,0.2596104,-1,MeanRev_Short,Stop Loss,-0.860000000000007,SHORT
2025-02-21 13:35:00,2025-02-21 14:00:00,0.26094,0.2601,-1,MeanRev_Short,5-Bar Time Stop,0.26191308346746667,SHORT
2025-02-22 05:10:00,2025-02-22 05:35:00,0.24286,0.24411,-1,MeanRev_Short,5-Bar Time Stop,-0.5746998270608585,SHORT
2025-02-22 05:40:00,2025-02-22 06:05:00,0.24474,0.24446,-1,MeanRev_Short,5-Bar Time Stop,0.05440712592955892,SHORT
2025-02-22 08:10:00,2025-02-22 08:35:00,0.24304,0.24379,1,MeanRev_Long,5-Bar Time Stop,0.24859117840684689,LONG
2025-02-22 15:00:00,2025-02-22 15:25:00,0.24434,0.24489,-1,MeanRev_Short,5-Bar Time Stop,-0.28509617745763893,SHORT
2025-02-22 22:00:00,2025-02-22 22:15:00,0.24709,0.2471,-1,MeanRev_Short,Stall Filter (Bar 3),-0.0640471083410831,SHORT
2025-02-23 00:05:00,2025-02-23 00:30:00,0.24589,0.24674,1,MeanRev_Long,5-Bar Time Stop,0.2856830289967016,LONG
2025-02-23 01:30:00,2025-02-23 01:55:00,0.24464,0.24505,1,MeanRev_Long,5-Bar Time Stop,0.10759319816873517,LONG
2025-02-23 02:00:00,2025-02-23 02:15:00,0.24477,0.2446,1,MeanRev_Long,Stall Filter (Bar 3),-0.1294529558360811,LONG
2025-02-23 02:45:00,2025-02-23 03:00:00,0.24442,0.24406,1,MeanRev_Long,Stall Filter (Bar 3),-0.2072874560183288,LONG
2025-02-23 03:05:00,2025-02-23 03:30:00,0.24355,0.24455,1,MeanRev_Long,5-Bar Time Stop,0.3505933073290909,LONG
2025-02-23 10:30:00,2025-02-23 10:45:00,0.24515,0.24509,1,MeanRev_Long,Stall Filter (Bar 3),-0.08447481133999775,LONG
2025-02-23 16:55:00,2025-02-23 17:20:00,0.24148,0.24218,1,MeanRev_Long,5-Bar Time Stop,0.22987907901275725,LONG
2025-02-23 23:10:00,2025-02-23 23:30:00,0.2433,0.24214267,-1,MeanRev_Short,Trailing Stop,0.4156802301685098,SHORT
2025-02-24 00:10:00,2025-02-24 00:35:00,0.24389,0.24278,-1,MeanRev_Short,5-Bar Time Stop,0.3951232112837755,SHORT
2025-02-24 01:00:00,2025-02-24 01:10:00,0.24204,0.2408298,1,MeanRev_Long,Stop Loss,-0.5599999999999977,LONG
2025-02-24 01:30:00,2025-02-24 01:55:00,0.23964,0.23941,1,MeanRev_Long,5-Bar Time Stop,-0.15597729928224846,LONG
2025-02-24 02:15:00,2025-02-24 02:20:00,0.23816,0.23625472,1,MeanRev_Long,Stop Loss,-0.8600000000000039,LONG
2025-02-24 02:30:00,2025-02-24 02:55:00,0.23644,0.23528,1,MeanRev_Long,5-Bar Time Stop,-0.5506107257655313,LONG
2025-02-24 10:05:00,2025-02-24 10:30:00,0.22938,0.22757,1,MeanRev_Long,5-Bar Time Stop,-0.8490836167059056,LONG
2025-02-24 19:35:00,2025-02-24 19:40:00,0.22299,0.22120608,1,MeanRev_Long,Stop Loss,-0.8599999999999975,LONG
2025-02-25 00:10:00,2025-02-25 00:20:00,0.20454,0.20648313000000001,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000075,LONG
2025-02-25 00:35:00,2025-02-25 00:45:00,0.20924,0.21109696,1,MeanRev_Long,Trailing Stop,0.8274784935958663,LONG
2025-02-25 02:15:00,2025-02-25 02:30:00,0.20844,0.21042018,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000124,LONG
2025-02-25 04:00:00,2025-02-25 04:10:00,0.20869,0.20764654999999999,1,MeanRev_Long,Stop Loss,-0.5600000000000007,LONG
2025-02-25 04:30:00,2025-02-25 04:45:00,0.20822,0.21035844,1,MeanRev_Long,Trailing Stop,0.967009893382009,LONG
2025-02-25 05:15:00,2025-02-25 05:40:00,0.21176,0.21208,-1,MeanRev_Short,5-Bar Time Stop,-0.21111446921042074,SHORT
2025-02-25 06:55:00,2025-02-25 07:05:00,0.209,0.207955,1,MeanRev_Long,Stop Loss,-0.5599999999999954,LONG
2025-02-25 07:10:00,2025-02-25 07:20:00,0.20522,0.20357824000000002,1,MeanRev_Long,Stop Loss,-0.859999999999996,LONG
2025-02-25 07:30:00,2025-02-25 07:40:00,0.19862,0.20050689,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000012,LONG
2025-02-25 11:45:00,2025-02-25 11:55:00,0.20593,0.20695964999999997,-1,MeanRev_Short,Stop Loss,-0.5599999999999832,SHORT
2025-02-25 14:45:00,2025-02-25 14:55:00,0.20263,0.20161685000000001,1,MeanRev_Long,Stop Loss,-0.5599999999999952,LONG
2025-02-25 15:10:00,2025-02-25 15:20:00,0.20095,0.19934239999999998,1,MeanRev_Long,Stop Loss,-0.8600000000000073,LONG
2025-02-25 15:25:00,2025-02-25 15:40:00,0.19908,0.20097126,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000028,LONG
2025-02-25 16:00:00,2025-02-25 16:15:00,0.20212,0.2037417,1,MeanRev_Long,Trailing Stop,0.7423451415001009,LONG
2025-02-25 16:40:00,2025-02-25 16:45:00,0.20589,0.20753712,-1,MeanRev_Short,Stop Loss,-0.8600000000000009,SHORT
2025-02-25 19:55:00,2025-02-25 20:05:00,0.20859,0.20748414,-1,MeanRev_Short,Trailing Stop,0.4701596433194239,SHORT
2025-02-25 20:15:00,2025-02-25 20:20:00,0.20935,0.2110248,-1,MeanRev_Short,Stop Loss,-0.8600000000000019,SHORT
2025-02-25 20:30:00,2025-02-25 20:40:00,0.21146,0.20983884,-1,MeanRev_Short,Trailing Stop,0.7066509032441173,SHORT
2025-02-25 22:00:00,2025-02-25 22:10:00,0.21342,0.21448709999999999,-1,MeanRev_Short,Stop Loss,-0.5599999999999941,SHORT
2025-02-25 23:00:00,2025-02-25 23:15:00,0.21356,0.21362,-1,MeanRev_Short,Stall Filter (Bar 3),-0.08809514890429129,SHORT
2025-02-26 00:30:00,2025-02-26 00:55:00,0.20977,0.20844,1,MeanRev_Long,5-Bar Time Stop,-0.694027744672749,LONG
2025-02-26 02:50:00,2025-02-26 03:00:00,0.21246,0.2135223,-1,MeanRev_Short,Stop Loss,-0.5599999999999944,SHORT
2025-02-26 03:15:00,2025-02-26 03:35:00,0.2139,0.212428165,-1,MeanRev_Short,Trailing Stop,0.628094904160825,SHORT
2025-02-26 07:05:00,2025-02-26 07:15:00,0.21086,0.21149616,1,MeanRev_Long,Trailing Stop,0.24169780897277662,LONG
2025-02-26 07:20:00,2025-02-26 07:35:00,0.21069,0.20900448,1,MeanRev_Long,Stop Loss,-0.8599999999999981,LONG
2025-02-26 08:15:00,2025-02-26 08:30:00,0.20886,0.20975964,1,MeanRev_Long,Trailing Stop,0.3707382935937983,LONG
2025-02-26 09:35:00,2025-02-26 10:00:00,0.21327,0.21273,-1,MeanRev_Short,5-Bar Time Stop,0.19320016880010552,SHORT
2025-02-26 10:20:00,2025-02-26 10:35:00,0.21226,0.21275,-1,MeanRev_Short,Stall Filter (Bar 3),-0.29084895882407913,SHORT
2025-02-26 11:35:00,2025-02-26 12:00:00,0.21075,0.20933,1,MeanRev_Long,5-Bar Time Stop,-0.7337841043890888,LONG
2025-02-26 18:25:00,2025-02-26 18:35:00,0.19969,0.19809248000000002,1,MeanRev_Long,Stop Loss,-0.8599999999999954,LONG
2025-02-27 00:30:00,2025-02-27 00:40:00,0.20164,0.2030431,1,MeanRev_Long,Trailing Stop,0.6358440785558374,LONG
2025-02-27 01:15:00,2025-02-27 01:25:00,0.20234,0.20426223000000002,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000123,LONG
2025-02-27 02:00:00,2025-02-27 02:25:00,0.20484,0.20565,-1,MeanRev_Short,5-Bar Time Stop,-0.45543057996485314,SHORT
2025-02-27 05:35:00,2025-02-27 06:00:00,0.20685,0.20766,-1,MeanRev_Short,5-Bar Time Stop,-0.45158810732415045,SHORT
2025-02-27 06:35:00,2025-02-27 06:45:00,0.20989,0.20893704000000002,-1,MeanRev_Short,Trailing Stop,0.39402830053836535,SHORT
2025-02-27 09:05:00,2025-02-27 09:25:00,0.20913,0.208241895,-1,MeanRev_Short,Trailing Stop,0.3646664753980778,SHORT
2025-02-27 10:55:00,2025-02-27 11:20:00,0.21144,0.21053,-1,MeanRev_Short,5-Bar Time Stop,0.3703821415058618,SHORT
2025-02-27 19:30:00,2025-02-27 19:55:00,0.20489,0.20506,1,MeanRev_Long,5-Bar Time Stop,0.022971350480747478,LONG
2025-02-28 01:00:00,2025-02-28 01:25:00,0.20608,0.20241,-1,MeanRev_Short,5-Bar Time Stop,1.7208618012422392,SHORT
2025-02-28 01:30:00,2025-02-28 01:40:00,0.19758,0.19945701000000002,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000062,LONG
2025-02-28 01:45:00,2025-02-28 01:50:00,0.19837,0.19678304,1,MeanRev_Long,Stop Loss,-0.8599999999999991,LONG
2025-02-28 02:05:00,2025-02-28 02:15:00,0.19619,0.19520905,1,MeanRev_Long,Stop Loss,-0.5600000000000042,LONG
2025-02-28 02:30:00,2025-02-28 02:40:00,0.19145,0.195109,1,MeanRev_Long,Trailing Stop,1.8512039697048817,LONG
2025-02-28 03:35:00,2025-02-28 03:45:00,0.19093,0.18997535,1,MeanRev_Long,Stop Loss,-0.5600000000000007,LONG
2025-02-28 03:50:00,2025-02-28 04:00:00,0.18976,0.1888112,1,MeanRev_Long,Stop Loss,-0.5599999999999997,LONG
2025-02-28 07:45:00,2025-02-28 08:00:00,0.18428,0.18603066000000001,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000081,LONG
2025-02-28 08:15:00,2025-02-28 08:25:00,0.18202,0.18374919,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000108,LONG
2025-02-28 09:25:00,2025-02-28 09:50:00,0.18812,0.18851,-1,MeanRev_Short,5-Bar Time Stop,-0.26731448011907366,SHORT
2025-02-28 13:05:00,2025-02-28 13:30:00,0.18838,0.18986,-1,MeanRev_Short,5-Bar Time Stop,-0.8456460346108977,SHORT
2025-02-28 23:40:00,2025-02-28 23:55:00,0.20213,0.20184,-1,MeanRev_Short,Stall Filter (Bar 3),0.08347202295552984,SHORT
2025-03-01 04:10:00,2025-03-01 04:35:00,0.20797,0.20842,-1,MeanRev_Short,5-Bar Time Stop,-0.27637736211953934,SHORT
2025-03-01 04:50:00,2025-03-01 05:15:00,0.20863,0.20832,-1,MeanRev_Short,5-Bar Time Stop,0.08858841010401414,SHORT
2025-03-01 06:15:00,2025-03-01 06:40:00,0.20443,0.20489,1,MeanRev_Long,5-Bar Time Stop,0.1650158978623432,LONG
2025-03-01 13:35:00,2025-03-01 13:45:00,0.20136,0.2003532,1,MeanRev_Long,Stop Loss,-0.560000000000001,LONG
2025-03-01 21:25:00,2025-03-01 21:40:00,0.20438,0.20429,-1,MeanRev_Short,Stall Filter (Bar 3),-0.015964380076325106,SHORT
2025-03-02 00:05:00,2025-03-02 00:20:00,0.20652,0.20544005999999998,-1,MeanRev_Short,Trailing Stop,0.46292271934922974,SHORT
2025-03-02 00:35:00,2025-03-02 00:50:00,0.20676,0.2064,-1,MeanRev_Short,Stall Filter (Bar 3),0.11411491584445697,SHORT
2025-03-02 01:05:00,2025-03-02 01:30:00,0.20713,0.20609,-1,MeanRev_Short,5-Bar Time Stop,0.4421001303529248,SHORT
2025-03-02 02:00:00,2025-03-02 02:20:00,0.20823,0.20695997500000002,-1,MeanRev_Short,Trailing Stop,0.5499145176007205,SHORT
2025-03-02 02:45:00,2025-03-02 03:10:00,0.2058,0.20708,1,MeanRev_Long,5-Bar Time Stop,0.561963070942651,LONG
2025-03-02 06:25:00,2025-03-02 06:45:00,0.20692,0.20857536,-1,MeanRev_Short,Stop Loss,-0.8599999999999974,SHORT
2025-03-02 08:10:00,2025-03-02 08:35:00,0.20599,0.20601,1,MeanRev_Long,5-Bar Time Stop,-0.05029079081509188,LONG
2025-03-02 14:10:00,2025-03-02 14:15:00,0.20364,0.20201087999999998,1,MeanRev_Long,Stop Loss,-0.8600000000000058,LONG
2025-03-02 22:30:00,2025-03-02 22:40:00,0.23656,0.23555016,-1,MeanRev_Short,Trailing Stop,0.3668853567805141,SHORT
2025-03-03 01:30:00,2025-03-03 01:55:00,0.23108,0.23072,1,MeanRev_Long,5-Bar Time Stop,-0.21579020252726291,LONG
2025-03-03 02:00:00,2025-03-03 02:25:00,0.22965,0.22693,1,MeanRev_Long,5-Bar Time Stop,-1.2444110603091663,LONG
2025-03-03 08:45:00,2025-03-03 08:50:00,0.21838,0.21663295999999999,1,MeanRev_Long,Stop Loss,-0.8600000000000024,LONG
2025-03-03 14:50:00,2025-03-03 14:55:00,0.21633,0.21459936,1,MeanRev_Long,Stop Loss,-0.8600000000000027,LONG
2025-03-04 01:00:00,2025-03-04 01:10:00,0.19631,0.19771378,1,MeanRev_Long,Trailing Stop,0.6550832866384766,LONG
2025-03-04 01:30:00,2025-03-04 01:35:00,0.19465,0.19309279999999998,1,MeanRev_Long,Stop Loss,-0.8600000000000045,LONG
2025-03-04 01:40:00,2025-03-04 01:45:00,0.18994,0.18842048,1,MeanRev_Long,Stop Loss,-0.8599999999999981,LONG
2025-03-04 01:55:00,2025-03-04 02:05:00,0.19037,0.18884704000000002,1,MeanRev_Long,Stop Loss,-0.8599999999999947,LONG
2025-03-04 08:05:00,2025-03-04 08:15:00,0.19102,0.19214494000000001,1,MeanRev_Long,Trailing Stop,0.5289121557952146,LONG
2025-03-04 14:35:00,2025-03-04 14:45:00,0.19902,0.1970298,-1,MeanRev_Short,TP2 Hit (Runner),0.9399999999999988,SHORT
2025-03-04 14:55:00,2025-03-04 15:00:00,0.19268,0.19113855999999999,1,MeanRev_Long,Stop Loss,-0.8600000000000027,LONG
2025-03-04 21:25:00,2025-03-04 21:35:00,0.20178,0.19976219999999997,-1,MeanRev_Short,TP2 Hit (Runner),0.9400000000000069,SHORT
2025-03-05 00:00:00,2025-03-05 00:10:00,0.19845,0.1995002,1,MeanRev_Long,Trailing Stop,0.4692013101536917,LONG
2025-03-05 00:45:00,2025-03-05 01:05:00,0.19728,0.19828213000000003,1,MeanRev_Long,Trailing Stop,0.4479734387672433,LONG
2025-03-05 01:30:00,2025-03-05 01:45:00,0.20022,0.20058,-1,MeanRev_Short,Stall Filter (Bar 3),-0.23980221756068282,SHORT
2025-03-05 01:55:00,2025-03-05 02:15:00,0.20117,0.20022989500000002,-1,MeanRev_Short,Trailing Stop,0.40731868568870555,SHORT
2025-03-05 03:00:00,2025-03-05 03:15:00,0.2023,0.20212,-1,MeanRev_Short,Stall Filter (Bar 3),0.028976767177465883,SHORT
2025-03-05 03:45:00,2025-03-05 04:00:00,0.20171,0.1996929,-1,MeanRev_Short,TP2 Hit (Runner),0.939999999999997,SHORT
2025-03-05 04:15:00,2025-03-05 04:25:00,0.19852,0.1975274,1,MeanRev_Long,Stop Loss,-0.5600000000000052,LONG
2025-03-05 08:30:00,2025-03-05 08:45:00,0.201,0.20119,-1,MeanRev_Short,Stall Filter (Bar 3),-0.15452736318407748,SHORT
2025-03-05 09:20:00,2025-03-05 09:45:00,0.20341,0.20253,-1,MeanRev_Short,5-Bar Time Stop,0.3726237648099993,SHORT
2025-03-05 10:25:00,2025-03-05 10:30:00,0.20446,0.20609568,-1,MeanRev_Short,Stop Loss,-0.8600000000000002,SHORT
2025-03-05 13:40:00,2025-03-05 13:55:00,0.20005,0.20100718,1,MeanRev_Long,Trailing Stop,0.4184703824043999,LONG
2025-03-05 14:35:00,2025-03-05 14:45:00,0.19901,0.2004982,1,MeanRev_Long,Trailing Stop,0.6878016180091429,LONG
2025-03-05 15:10:00,2025-03-05 15:20:00,0.19962,0.1986219,1,MeanRev_Long,Stop Loss,-0.5600000000000008,LONG
2025-03-05 16:20:00,2025-03-05 16:30:00,0.19919,0.19819405,1,MeanRev_Long,Stop Loss,-0.5599999999999976,LONG
2025-03-05 17:45:00,2025-03-05 18:00:00,0.20161,0.20207,-1,MeanRev_Short,Stall Filter (Bar 3),-0.28816328555130605,SHORT
2025-03-05 20:05:00,2025-03-05 20:25:00,0.20477,0.203634995,-1,MeanRev_Short,Trailing Stop,0.49428285393367904,SHORT
2025-03-05 20:50:00,2025-03-05 21:05:00,0.20492,0.20414748,-1,MeanRev_Short,Trailing Stop,0.3169861409330465,SHORT
2025-03-05 22:10:00,2025-03-05 22:35:00,0.20469,0.20382,-1,MeanRev_Short,5-Bar Time Stop,0.3650329766964725,SHORT
2025-03-05 23:40:00,2025-03-06 00:05:00,0.20554,0.20362,-1,MeanRev_Short,5-Bar Time Stop,0.8741247445752677,SHORT
2025-03-06 01:15:00,2025-03-06 01:40:00,0.2036,0.20481,1,MeanRev_Long,5-Bar Time Stop,0.5343025540274995,LONG
2025-03-06 01:45:00,2025-03-06 01:55:00,0.20757,0.2054943,-1,MeanRev_Short,TP2 Hit (Runner),0.9400000000000066,SHORT
2025-03-06 02:10:00,2025-03-06 02:25:00,0.2067,0.20570058,-1,MeanRev_Short,Trailing Stop,0.42351233671988436,SHORT
2025-03-06 02:50:00,2025-03-06 03:05:00,0.2073,0.20725,-1,MeanRev_Short,Stall Filter (Bar 3),-0.03588036661841666,SHORT
2025-03-06 03:20:00,2025-03-06 03:45:00,0.20901,0.2082,-1,MeanRev_Short,5-Bar Time Stop,0.327541265968138,SHORT
2025-03-06 04:05:00,2025-03-06 04:20:00,0.20924,0.20917,-1,MeanRev_Short,Stall Filter (Bar 3),-0.026545593576747035,SHORT
2025-03-06 04:40:00,2025-03-06 04:50:00,0.21231,0.21337154999999997,-1,MeanRev_Short,Stop Loss,-0.5599999999999843,SHORT
2025-03-06 05:00:00,2025-03-06 05:10:00,0.21566,0.21454824,-1,MeanRev_Short,Trailing Stop,0.4555151627561854,SHORT
2025-03-06 05:15:00,2025-03-06 05:35:00,0.21663,0.21771314999999997,-1,MeanRev_Short,Stop Loss,-0.5599999999999895,SHORT
2025-03-06 06:05:00,2025-03-06 06:20:00,0.21645,0.21527970000000002,-1,MeanRev_Short,Trailing Stop,0.48067914067913386,SHORT
2025-03-06 06:40:00,2025-03-06 06:55:00,0.21304,0.21426061999999998,1,MeanRev_Long,Trailing Stop,0.5129534359744545,LONG
2025-03-06 07:05:00,2025-03-06 07:15:00,0.21218,0.2111191,1,MeanRev_Long,Stop Loss,-0.5600000000000016,LONG
2025-03-06 12:45:00,2025-03-06 13:05:00,0.20692,0.20828710000000003,1,MeanRev_Long,Trailing Stop,0.6006901217862158,LONG
2025-03-06 13:35:00,2025-03-06 13:55:00,0.207,0.205344,1,MeanRev_Long,Stop Loss,-0.8599999999999957,LONG
2025-03-06 14:30:00,2025-03-06 14:40:00,0.20417,0.20314915,1,MeanRev_Long,Stop Loss,-0.5599999999999951,LONG
2025-03-06 16:55:00,2025-03-06 17:00:00,0.20283,0.20120736,1,MeanRev_Long,Stop Loss,-0.8600000000000042,LONG
2025-03-06 19:05:00,2025-03-06 19:30:00,0.20035,0.19985,1,MeanRev_Long,5-Bar Time Stop,-0.3095632642874971,LONG
2025-03-07 00:15:00,2025-03-07 00:20:00,0.19811,0.19652512,1,MeanRev_Long,Stop Loss,-0.8600000000000054,LONG
2025-03-07 00:40:00,2025-03-07 00:50:00,0.1931,0.19213449999999999,1,MeanRev_Long,Stop Loss,-0.5600000000000042,LONG
2025-03-07 08:10:00,2025-03-07 08:25:00,0.20032,0.20013,-1,MeanRev_Short,Stall Filter (Bar 3),0.03484824281149947,SHORT
2025-03-07 15:00:00,2025-03-07 15:15:00,0.20749,0.20541510000000002,-1,MeanRev_Short,TP2 Hit (Runner),0.9399999999999955,SHORT
2025-03-07 15:45:00,2025-03-07 15:55:00,0.20644,0.2051094,-1,MeanRev_Short,Trailing Stop,0.5845456306917337,SHORT
2025-03-07 20:50:00,2025-03-07 21:00:00,0.20685,0.2047815,-1,MeanRev_Short,TP2 Hit (Runner),0.9400000000000004,SHORT
2025-03-07 21:05:00,2025-03-07 21:20:00,0.20097,0.20287921500000003,1,MeanRev_Long,TP2 Hit (Runner),0.8900000000000097,LONG
2025-03-07 23:00:00,2025-03-07 23:10:00,0.19885,0.19785575,1,MeanRev_Long,Stop Loss,-0.560000000000001,LONG
2025-03-08 01:30:00,2025-03-08 01:50:00,0.1961,0.19796295,1,MeanRev_Long,TP2 Hit (Runner),0.890000000000001,LONG
2025-03-08 05:45:00,2025-03-08 06:05:00,0.19715,0.19795262500000002,1,MeanRev_Long,Trailing Stop,0.34711387268578703,LONG
2025-03-08 06:45:00,2025-03-08 07:10:00,0.19701,0.19779,1,MeanRev_Long,5-Bar Time Stop,0.3359189888838145,LONG
2025-03-08 07:45:00,2025-03-08 08:10:00,0.19632,0.19567,1,MeanRev_Long,5-Bar Time Stop,-0.3910920945395191,LONG
